hours-per-week,age,capital-gain,capital-loss,workclass,education-num,marital-status,race,gender,income,occupation
44,8,0,0,4,8,4,4,1,1,6
7,47,0,0,0,9,6,4,0,0,0
41,22,0,0,2,8,0,4,1,1,1
31,51,0,0,0,8,6,4,1,0,0
18,35,0,0,4,8,6,4,1,0,8
41,6,0,0,4,12,4,4,1,1,10
39,33,81,0,4,8,2,4,0,2,1
39,10,0,0,4,12,4,4,1,1,13
39,8,0,0,4,8,4,4,1,0,6
47,23,0,0,4,9,2,4,1,2,13
38,3,0,0,4,6,4,4,1,0,6
44,21,0,0,4,12,2,4,1,1,3
54,20,75,0,4,12,5,4,1,2,4
39,22,73,0,4,8,0,4,0,1,10
39,23,0,0,4,13,2,4,1,1,12
39,15,0,0,4,12,4,4,1,1,10
49,17,0,0,6,8,5,4,1,1,4
54,18,0,0,2,12,4,4,0,1,10
44,13,0,0,4,13,4,4,0,1,10
54,18,0,0,6,12,0,4,0,0,4
49,21,0,0,4,12,2,4,1,2,12
46,25,0,0,4,8,0,4,1,1,12
39,33,0,0,4,8,0,4,0,1,1
44,19,0,0,4,8,2,4,1,2,13
39,44,0,0,4,10,2,4,1,1,1
39,7,0,0,4,10,4,4,1,0,13
39,25,0,0,4,9,6,4,0,1,13
39,11,0,19,4,9,2,4,1,1,1
44,12,81,0,4,12,2,4,1,2,10
27,26,0,0,2,12,2,4,0,1,10
39,41,0,0,4,8,2,4,1,1,6
39,28,0,0,4,8,4,4,0,0,7
49,16,0,0,4,8,4,4,1,1,3
49,6,0,0,4,7,4,4,1,1,3
49,7,0,0,6,9,4,4,0,0,8
31,18,0,0,4,12,2,4,0,1,8
44,39,79,0,4,3,2,4,0,1,7
44,36,0,0,4,3,2,4,1,1,5
42,3,0,0,4,8,4,4,1,0,7
19,0,0,0,4,8,4,4,0,0,12
39,4,0,57,2,9,4,4,0,0,8
39,3,0,0,4,8,4,4,1,1,7
39,22,0,0,4,11,4,4,0,1,12
39,23,0,0,4,11,0,4,0,0,1
39,22,0,0,4,8,0,4,0,0,6
29,11,0,0,4,8,4,0,1,0,8
49,24,0,0,2,12,2,4,1,1,10
39,15,0,0,4,8,0,4,1,1,7
39,26,0,0,1,12,0,4,0,1,1
59,38,0,61,6,8,2,4,1,0,3
49,35,0,0,2,13,2,4,1,2,10
44,10,0,0,4,13,4,4,1,1,1
39,6,0,74,4,12,4,4,0,2,10
39,16,0,0,6,8,2,4,1,1,4
39,14,0,0,4,8,4,4,0,0,8
39,16,0,0,4,7,0,4,1,1,4
49,14,0,0,4,8,4,4,1,1,14
39,25,81,0,2,9,2,4,1,2,3
39,38,0,0,4,12,2,4,1,2,12
9,17,0,59,4,11,2,4,1,0,13
39,25,95,0,4,8,2,4,1,2,14
54,16,0,0,4,13,4,1,1,1,10
39,12,0,0,4,13,2,1,1,1,4
44,22,0,0,4,9,0,4,1,1,12
44,17,95,0,4,10,2,4,1,2,10
39,42,0,0,4,8,0,4,1,1,3
49,16,0,0,4,9,0,4,1,1,3
47,17,0,0,4,8,0,4,0,1,4
39,44,0,0,4,8,2,4,1,1,14
54,13,0,0,4,12,2,4,1,2,12
19,14,0,51,0,12,2,4,0,2,0
39,15,0,0,5,8,2,4,1,2,4
64,21,0,0,4,13,2,4,1,2,4
59,21,112,0,4,12,2,4,1,2,12
44,25,0,0,6,9,2,4,1,1,3
42,4,0,0,4,9,4,4,1,0,1
54,35,98,0,4,9,2,4,1,2,4
44,22,112,0,5,13,2,4,1,2,4
59,31,0,0,4,12,2,4,1,2,4
47,36,0,0,1,12,2,4,1,2,4
49,16,0,0,4,8,2,4,1,1,4
39,41,0,0,6,5,2,4,1,0,3
54,34,0,0,4,12,2,4,1,2,10
39,20,0,0,4,7,0,4,0,0,7
50,14,0,0,4,8,2,4,1,1,3
39,12,0,0,4,8,2,4,0,1,8
39,32,0,0,2,8,2,4,1,2,3
47,21,81,0,4,12,2,4,1,2,12
44,22,0,0,2,13,2,4,1,1,4
39,3,0,0,4,4,2,4,1,0,7
39,6,0,0,4,5,4,4,0,0,3
39,13,0,0,4,12,4,4,0,2,13
39,21,0,0,4,6,2,4,1,1,5
44,10,0,0,4,12,4,4,1,1,10
39,6,0,0,4,12,4,4,1,0,4
49,15,118,0,4,11,5,4,0,2,4
39,50,0,0,0,13,6,4,0,1,0
19,27,0,0,4,3,2,4,1,0,14
49,7,0,0,4,8,2,4,1,1,12
39,29,0,0,4,8,4,4,1,1,4
44,18,0,0,4,9,2,4,1,2,14
47,19,0,0,4,8,0,4,1,0,3
39,16,0,0,6,6,4,4,1,0,5
19,17,0,0,4,9,4,4,1,0,6
39,3,0,0,4,3,4,4,1,0,7
34,28,0,0,6,10,2,4,1,1,4
39,34,0,0,4,8,0,4,1,1,6
39,25,0,0,6,9,4,4,1,0,3
17,19,0,0,4,8,4,4,0,0,8
39,0,0,0,0,5,4,4,0,0,0
37,27,0,0,4,9,4,4,1,1,3
39,10,0,0,4,6,2,4,1,0,3
40,18,0,0,2,13,0,4,0,1,1
44,31,0,0,4,12,2,4,1,2,4
17,39,0,0,4,8,2,4,1,1,6
35,14,0,0,4,6,4,4,0,0,7
49,32,79,0,4,8,2,2,1,1,3
39,19,0,0,4,8,2,4,1,2,3
49,14,0,0,6,10,2,4,1,0,3
29,23,0,0,6,8,2,4,1,0,3
39,19,66,0,6,12,2,4,1,1,10
58,48,102,0,6,6,2,4,1,2,4
43,44,59,0,4,3,2,4,0,1,7
43,4,0,0,4,10,4,4,0,0,8
49,21,0,0,4,3,2,4,0,2,7
39,3,0,24,4,6,2,4,1,0,6
49,31,0,0,4,10,2,4,1,2,13
19,2,0,0,6,8,4,4,1,0,12
49,16,0,0,4,12,2,4,1,2,10
39,55,33,0,4,8,3,4,1,1,7
44,7,0,0,4,8,4,4,1,0,12
39,6,0,0,4,10,4,4,1,0,4
39,16,0,0,4,7,2,4,1,1,7
23,22,0,0,4,11,2,4,1,1,12
44,25,0,0,6,8,2,4,1,0,14
39,47,0,0,7,8,2,4,1,1,5
39,18,0,0,4,9,0,4,0,0,4
39,8,0,0,4,8,4,4,1,0,8
39,14,0,0,4,9,0,4,0,0,1
44,29,0,0,4,9,0,4,1,0,6
49,17,0,0,4,8,2,4,1,1,3
39,32,0,0,0,5,0,4,1,0,0
69,14,0,0,5,9,2,1,0,1,4
69,19,0,0,5,9,2,1,0,1,4
20,39,0,0,5,8,2,1,0,1,4
39,23,0,0,4,11,2,4,1,2,4
39,43,0,0,0,8,2,4,1,1,0
31,5,0,0,4,9,4,4,1,0,6
39,29,0,0,4,9,2,4,1,1,1
39,23,0,0,5,12,2,4,1,1,3
23,5,0,0,4,8,4,4,0,0,8
16,29,0,0,4,9,0,4,0,0,7
14,34,0,0,4,8,0,4,0,0,8
56,40,0,0,4,8,6,4,0,0,10
44,32,0,0,5,11,2,4,1,2,4
59,15,0,35,4,8,2,4,1,1,4
41,11,0,0,4,12,2,4,1,2,4
39,14,0,0,4,9,4,4,0,0,1
39,20,0,0,4,8,2,4,1,1,1
47,32,0,0,4,8,2,4,1,2,4
50,33,0,0,6,8,2,4,1,2,3
24,7,0,0,4,12,4,4,1,0,12
26,1,0,0,0,6,4,4,1,0,0
39,19,0,50,4,9,2,4,1,2,10
34,17,0,0,2,9,0,4,0,0,1
39,22,0,0,4,8,2,4,1,1,3
39,23,0,0,4,8,2,4,1,2,6
39,30,0,0,4,8,2,4,1,1,5
9,1,0,0,4,6,4,4,1,0,8
29,2,0,0,4,8,4,4,0,0,8
49,29,52,0,2,12,2,4,1,2,10
44,42,0,0,4,10,2,4,1,2,7
16,1,0,0,4,6,4,4,1,0,6
59,35,0,0,6,8,2,4,1,1,12
39,29,53,0,6,9,2,4,1,1,4
19,1,0,0,4,6,4,3,0,0,12
49,15,79,0,4,10,2,4,1,1,3
49,29,0,0,4,12,2,4,1,2,4
59,38,0,0,2,12,2,4,0,1,10
39,38,52,0,4,8,2,4,1,2,3
44,22,0,0,4,12,2,4,1,2,1
39,45,0,0,4,12,2,4,1,2,4
49,23,98,0,4,11,2,4,1,2,12
39,16,0,0,4,7,4,4,1,1,3
39,18,0,0,4,7,0,4,1,1,11
44,18,0,0,4,12,2,4,1,1,4
39,13,0,0,2,10,2,4,1,1,11
54,27,0,0,4,9,0,4,1,2,12
15,4,0,28,4,9,4,4,1,0,13
23,2,0,0,4,8,4,4,1,0,8
59,12,0,0,5,8,2,4,1,1,3
39,41,0,0,4,7,2,4,1,1,3
26,5,0,0,4,11,4,4,0,0,1
41,41,0,0,4,11,2,4,1,2,4
36,13,0,0,7,12,2,4,1,2,10
39,9,81,0,4,11,2,4,1,2,7
38,36,0,0,4,8,6,4,1,2,13
42,11,0,0,4,12,2,4,1,1,10
49,14,0,0,7,13,0,4,0,2,4
11,10,0,0,4,14,0,4,0,0,10
37,46,0,0,7,8,0,4,0,1,1
39,21,0,0,4,12,5,4,1,1,10
38,32,0,0,4,7,2,4,1,1,7
24,53,0,0,0,9,6,4,0,0,0
31,46,0,0,7,9,2,4,1,1,11
39,13,0,0,4,11,2,4,1,1,3
42,8,0,0,4,7,4,4,1,0,6
54,21,98,0,4,12,2,4,1,2,4
39,25,0,0,6,9,2,4,1,1,3
39,21,0,0,4,9,2,4,1,0,3
39,19,0,0,4,8,2,4,1,1,12
44,16,0,0,4,12,4,4,1,0,12
39,16,0,0,4,8,4,4,0,0,1
39,22,93,0,4,13,4,4,1,1,10
49,44,81,0,2,12,2,4,1,2,4
39,17,0,0,4,9,4,4,1,0,8
19,15,0,0,7,9,4,4,1,0,3
44,20,0,0,4,9,2,4,1,0,14
44,20,0,0,4,12,2,4,1,2,4
44,17,0,0,4,12,2,4,1,2,10
39,36,0,0,6,12,2,4,1,1,10
49,20,0,0,4,12,2,4,1,2,4
49,17,0,50,4,13,2,4,1,2,4
39,27,0,0,6,8,0,4,1,1,3
39,14,0,0,4,5,4,4,0,0,8
39,9,0,0,4,9,4,4,1,0,4
49,33,0,0,4,8,2,4,1,1,7
19,29,0,0,6,12,0,4,1,0,4
44,8,0,0,4,11,4,4,0,1,13
44,4,0,0,4,9,4,4,0,1,12
39,14,0,0,4,12,4,4,1,1,3
39,18,0,0,4,8,0,4,1,0,3
24,3,0,0,4,9,4,4,0,0,1
39,11,0,0,4,9,4,4,1,1,12
34,14,0,0,2,9,2,4,1,1,4
27,22,0,0,4,12,2,4,0,1,1
39,33,0,0,6,9,0,4,0,1,12
39,38,0,0,4,12,0,4,0,2,10
59,48,92,0,4,10,2,4,1,1,5
39,7,0,0,4,8,4,4,0,0,6
39,5,0,0,4,8,4,4,0,0,6
3,39,0,0,4,8,2,4,0,1,12
44,18,0,0,4,13,4,4,1,2,10
29,20,0,0,4,12,2,1,1,0,8
29,10,0,0,4,8,4,4,1,0,12
44,24,62,0,6,8,0,4,1,1,12
24,34,0,0,4,12,2,4,1,0,7
49,29,95,0,4,12,2,4,1,2,4
29,1,0,0,4,8,4,4,0,0,8
39,0,0,0,7,5,4,4,1,0,5
44,39,52,0,4,8,2,4,1,2,14
47,21,0,0,4,12,0,4,1,2,12
47,11,29,0,4,8,4,4,0,1,12
49,23,112,0,4,12,2,4,1,2,4
37,40,0,0,6,13,2,4,1,2,13
39,24,0,0,4,12,0,4,1,1,8
59,24,0,0,2,13,0,4,0,1,10
39,22,0,0,4,8,2,4,1,2,3
9,0,0,0,2,5,4,4,0,0,10
39,29,0,0,4,9,2,4,1,1,12
39,5,0,0,4,8,4,4,0,0,1
19,2,0,0,4,9,4,4,0,0,3
39,46,0,0,4,7,2,4,1,1,3
39,24,0,0,4,13,2,4,1,1,10
39,47,0,0,4,9,4,4,1,2,13
39,47,0,0,4,9,0,4,0,0,4
49,27,0,0,4,4,0,4,0,0,8
41,13,0,0,4,8,2,4,1,1,3
17,64,0,0,0,8,2,4,1,1,0
41,13,0,41,4,8,4,4,1,1,7
47,8,0,0,4,8,2,4,1,1,7
29,5,0,0,4,5,4,4,1,0,3
29,28,0,0,6,9,0,4,1,1,3
49,42,0,0,4,8,2,4,1,1,14
39,19,0,0,4,8,4,4,1,0,3
47,46,0,0,6,9,2,4,1,0,8
19,9,0,0,4,9,4,4,0,0,1
39,16,0,0,4,12,2,4,0,2,10
54,11,0,0,4,12,2,4,1,2,10
39,51,0,0,5,12,2,4,1,2,4
37,49,0,0,4,10,2,4,1,1,3
49,42,81,0,4,3,2,4,1,2,3
49,49,0,0,6,12,2,4,1,0,12
29,43,0,0,6,8,2,4,1,0,3
94,5,0,0,4,9,4,4,1,0,10
49,44,0,0,6,14,2,4,1,2,10
49,20,0,0,4,12,2,4,1,2,4
78,30,0,0,5,8,2,4,1,2,4
19,2,0,0,5,8,4,4,0,0,1
44,12,70,0,6,9,2,4,1,2,4
39,11,0,0,4,9,3,4,0,0,1
38,20,98,0,4,12,2,4,1,2,10
49,27,0,0,5,9,2,4,1,2,4
14,38,0,0,6,12,6,4,0,0,12
49,6,0,0,4,12,4,4,1,0,10
9,5,0,0,7,9,4,4,1,0,8
39,18,0,0,4,10,2,4,1,2,13
39,33,0,0,4,12,2,4,1,1,13
23,28,0,0,4,9,3,4,0,1,8
39,19,0,0,2,8,4,4,1,0,1
23,6,0,0,4,8,4,4,0,0,12
24,25,0,0,6,9,2,4,0,1,10
39,18,0,0,4,9,0,4,0,0,8
44,30,0,0,4,10,2,4,0,2,4
39,19,0,0,4,8,2,1,0,1,8
47,36,0,0,4,8,2,4,1,2,14
44,59,0,0,4,3,2,4,1,0,8
39,30,0,0,4,12,2,4,1,2,10
39,28,0,0,4,2,0,4,1,0,14
39,33,0,0,4,8,2,4,1,1,7
39,10,0,0,4,8,4,4,1,0,7
42,3,0,0,4,8,4,4,1,0,6
69,46,0,0,5,13,0,4,1,2,10
64,29,112,0,4,13,2,4,1,2,4
19,3,0,0,4,9,4,4,0,0,8
19,0,0,0,4,5,4,4,0,0,8
54,23,0,0,2,8,2,4,1,1,14
39,19,0,0,1,13,2,4,1,2,4
49,22,101,0,4,12,4,4,0,2,12
39,30,0,0,4,12,2,4,1,2,1
39,35,0,0,4,8,2,4,1,2,3
39,9,0,0,0,8,2,4,1,1,0
39,10,0,0,4,8,2,4,0,0,7
39,46,0,0,4,12,0,4,0,1,4
29,29,0,0,4,9,0,4,0,0,9
39,6,0,0,4,8,4,4,1,0,6
39,22,0,26,0,8,4,4,1,1,0
53,12,0,0,4,9,0,4,0,0,12
24,14,0,0,4,9,4,4,0,0,7
39,17,0,0,4,15,4,4,0,1,4
49,28,0,0,7,13,4,4,0,2,4
44,8,0,0,4,12,4,4,0,1,12
39,11,0,0,4,10,4,4,0,1,4
39,9,0,0,4,5,0,4,0,0,8
44,19,0,0,4,12,4,4,0,1,10
44,29,0,0,4,12,0,4,1,2,10
39,11,0,0,4,9,2,4,0,1,12
59,27,0,0,6,12,0,4,1,1,4
37,43,0,0,4,9,4,4,0,0,1
39,9,0,0,4,9,4,4,0,1,4
19,14,0,40,4,9,2,4,0,1,1
7,19,66,0,0,10,2,4,0,1,0
59,12,0,0,4,10,2,4,1,2,4
10,56,0,0,2,9,4,4,0,0,10
39,9,0,0,4,8,4,4,1,0,8
39,11,0,0,4,5,4,4,0,0,7
39,27,0,0,2,13,2,4,1,2,10
39,25,0,0,6,14,2,4,1,2,10
44,5,0,0,4,11,4,4,1,0,1
29,5,0,0,4,8,4,4,1,0,7
39,5,0,0,4,11,4,4,0,0,1
44,3,0,0,4,8,4,4,0,0,9
7,5,0,0,7,9,4,4,0,0,1
39,17,0,0,4,10,4,2,1,1,13
39,23,16,0,5,11,0,4,0,1,12
34,46,0,0,6,9,6,4,1,0,4
51,26,0,55,4,8,2,4,1,2,7
39,6,46,0,4,12,4,4,0,0,11
34,11,38,0,4,10,4,4,0,0,8
39,40,0,0,4,9,2,4,1,0,12
39,48,31,0,6,9,2,4,1,1,4
39,16,0,0,4,6,4,4,1,0,3
39,23,0,0,4,14,2,4,1,2,10
29,6,0,0,4,12,4,4,0,0,12
19,7,0,0,4,11,4,4,1,0,4
39,47,0,0,2,8,0,4,0,1,1
49,19,0,50,4,10,2,4,1,2,4
39,3,0,0,4,8,4,4,0,0,4
39,7,0,0,4,8,4,4,0,0,8
49,13,0,0,4,3,4,4,1,0,3
59,18,0,0,6,8,4,4,0,0,8
39,18,0,0,4,6,2,4,0,1,12
39,24,0,0,4,12,0,4,0,1,4
44,24,0,0,4,12,0,4,1,1,10
59,22,98,0,4,14,2,4,0,2,10
19,3,0,0,4,8,4,2,0,0,1
49,20,0,0,5,11,5,4,1,1,4
39,2,0,0,0,9,4,4,1,0,0
39,5,0,0,4,12,4,4,1,0,4
44,4,0,57,0,9,4,4,1,0,0
39,3,0,0,4,11,4,4,0,0,1
44,17,0,0,4,13,2,4,1,2,10
39,32,0,50,4,9,2,4,1,2,4
39,2,0,0,4,8,4,4,1,0,6
49,17,0,74,4,13,4,4,1,1,10
39,19,0,55,4,12,2,4,1,2,4
39,44,0,0,4,8,2,4,1,2,3
39,31,0,0,4,8,0,4,0,0,8
39,35,0,0,4,7,2,4,1,1,3
39,18,0,0,4,8,0,4,1,1,7
44,25,0,0,4,11,2,4,1,2,12
49,36,0,0,6,13,2,4,1,2,10
59,37,0,0,6,8,2,4,1,2,5
19,23,0,0,4,13,0,4,1,0,10
39,11,0,0,2,13,4,4,0,1,10
9,24,98,0,4,12,2,4,0,2,10
7,15,0,0,6,12,2,4,0,2,10
19,11,0,0,4,12,4,4,0,0,10
49,9,0,0,4,12,4,4,0,1,10
39,23,0,0,4,12,2,4,0,2,10
39,13,0,0,4,11,4,4,0,1,13
46,14,0,0,4,12,4,4,1,1,10
39,15,122,0,5,8,2,4,1,2,3
64,47,87,0,5,13,2,4,1,2,12
49,34,0,0,6,15,0,4,1,2,12
32,25,0,0,2,12,0,4,1,0,14
39,22,0,0,4,12,2,4,1,1,4
39,14,0,0,4,12,4,4,1,0,13
19,56,0,0,4,8,6,4,0,0,8
24,24,0,0,4,12,2,4,0,2,13
39,24,0,0,4,9,2,4,1,2,13
39,8,0,0,4,7,2,4,1,0,14
49,28,0,55,6,14,2,4,1,2,10
7,34,0,0,1,8,0,4,0,0,1
39,38,0,0,0,8,0,4,1,0,0
39,17,0,0,4,9,2,4,0,2,1
54,19,0,0,4,11,4,4,1,1,14
39,23,0,0,4,8,5,4,0,0,8
29,38,0,0,4,8,2,4,0,0,9
33,42,0,0,4,9,2,4,1,1,10
41,30,0,0,4,13,0,4,1,1,4
59,46,122,0,4,14,2,4,1,2,10
39,5,0,0,4,8,4,4,1,0,6
39,18,0,0,4,12,2,4,1,1,8
39,39,0,0,6,11,2,4,0,1,5
19,30,0,0,6,13,2,4,0,2,10
44,33,0,0,4,8,0,4,0,1,12
49,8,0,0,4,12,4,4,0,0,10
19,47,0,0,6,3,2,4,1,0,3
49,9,0,0,4,12,4,4,0,1,4
39,16,0,0,7,9,2,4,0,1,1
37,21,0,0,5,9,2,4,1,1,3
49,22,0,0,6,12,2,4,0,1,5
39,18,0,0,4,8,2,4,1,1,3
44,12,0,0,4,11,4,4,1,1,13
41,10,0,0,4,11,4,4,0,1,10
39,12,0,0,4,8,2,4,1,2,3
41,27,0,0,4,11,2,4,1,1,7
39,11,0,0,4,8,2,4,0,0,1
31,49,0,0,0,6,2,4,1,0,0
29,0,0,0,0,6,4,4,0,0,0
39,27,0,0,4,8,4,4,0,0,7
39,24,0,0,4,7,2,4,1,1,3
39,3,0,0,4,7,4,4,1,0,5
39,27,0,0,4,8,2,4,1,1,5
29,39,0,0,6,12,0,4,1,0,5
29,21,0,0,0,8,0,4,1,0,0
29,6,0,0,4,9,4,4,1,0,5
39,5,0,0,0,8,4,4,0,0,0
39,16,0,0,4,8,4,4,1,1,14
39,16,0,0,4,8,4,4,0,0,7
49,26,0,0,4,8,2,4,1,1,4
12,2,0,0,4,8,4,4,0,0,8
39,22,0,0,7,8,2,4,0,1,1
44,24,0,0,4,8,2,4,1,1,3
41,28,0,0,4,12,4,4,0,1,4
69,39,0,0,6,9,2,4,1,0,3
44,10,0,0,4,9,4,4,1,1,5
51,27,0,0,2,12,2,4,1,1,4
44,27,98,0,5,9,2,4,1,2,4
59,21,0,0,4,12,2,4,1,1,4
34,21,0,0,6,10,0,4,1,0,4
59,42,0,0,5,12,2,4,1,1,3
39,23,0,0,4,8,2,4,1,1,7
34,44,0,0,4,12,0,4,0,0,1
36,19,0,0,4,11,2,4,0,1,4
73,20,0,0,6,8,2,4,1,1,14
37,23,0,0,4,12,0,4,0,0,7
59,30,0,51,4,14,2,4,0,2,10
9,32,3,0,2,8,0,4,0,0,1
49,26,0,0,6,12,4,4,0,1,10
35,14,0,0,4,8,2,4,0,1,7
39,24,0,0,4,12,4,4,1,1,6
19,35,0,0,0,11,2,4,0,2,0
39,8,0,0,4,12,4,4,1,0,4
39,4,0,0,4,8,4,4,1,0,11
44,28,0,0,4,8,2,4,1,2,4
39,8,0,0,4,9,4,4,1,0,12
14,2,0,0,4,9,4,4,0,0,12
59,23,0,0,5,8,2,4,1,2,4
39,31,0,0,4,6,2,4,0,1,8
39,23,0,0,7,11,0,4,0,1,1
39,29,0,0,1,13,4,4,0,1,10
39,21,0,0,4,12,4,4,1,0,13
55,24,0,0,4,12,2,4,1,2,10
59,11,0,0,4,13,2,4,1,1,10
39,30,0,0,4,8,4,4,0,0,8
39,27,0,0,5,9,2,4,1,2,3
39,1,0,0,0,6,4,4,1,0,0
29,4,0,0,4,8,4,4,0,0,8
67,46,0,0,5,13,2,4,1,2,12
34,7,0,0,4,13,2,4,0,2,10
41,33,0,0,2,8,2,4,1,2,4
39,34,0,40,4,13,2,4,1,1,10
39,23,0,0,6,10,2,4,1,2,4
49,27,0,0,6,8,2,4,1,1,5
43,13,0,0,4,8,4,4,1,0,7
39,11,0,0,4,3,4,4,1,0,3
39,4,0,0,4,3,4,4,1,0,7
69,24,0,0,4,12,2,4,1,1,12
44,8,0,0,4,8,2,4,1,1,7
39,25,0,0,4,12,2,4,1,1,4
45,30,0,0,4,9,2,4,1,1,7
39,35,0,0,4,8,2,4,1,1,7
39,26,0,0,4,8,0,4,0,2,4
39,11,0,50,4,12,2,4,1,2,1
39,4,0,0,4,8,4,4,0,0,9
49,28,0,0,6,10,2,4,1,2,5
39,4,0,0,4,8,5,4,1,0,5
44,27,0,0,4,9,2,4,1,1,10
39,6,0,0,2,12,4,4,0,0,1
39,46,0,0,0,12,2,4,1,1,0
39,4,0,0,4,9,4,4,1,0,1
44,12,0,0,7,11,4,4,1,0,13
39,11,0,0,4,11,4,4,0,0,12
39,11,0,0,6,8,2,4,1,0,5
47,18,95,0,4,9,2,4,1,2,12
39,18,0,0,4,8,2,4,1,1,14
49,15,0,0,4,8,2,4,1,1,14
78,19,0,0,6,8,2,4,1,2,3
19,50,0,0,0,8,0,4,1,0,0
49,31,0,0,5,12,2,4,1,2,4
49,18,0,0,5,9,2,4,1,2,12
59,36,0,0,4,9,5,4,1,1,10
24,23,0,0,0,8,0,4,1,0,0
49,11,0,0,7,12,2,4,1,1,11
39,45,0,0,2,12,2,4,0,1,10
39,10,0,25,4,9,2,4,0,1,1
44,20,0,0,4,9,0,4,0,0,1
1,50,0,0,0,13,2,4,1,1,0
29,23,0,0,4,8,2,1,1,1,8
49,7,0,0,6,8,5,4,0,1,8
49,20,0,0,6,12,5,4,1,1,14
51,27,0,0,4,12,2,4,1,2,14
39,4,0,0,4,11,4,4,1,0,6
29,2,0,0,0,9,4,4,0,0,0
39,28,0,0,4,13,2,4,1,1,8
65,25,0,0,6,9,2,4,1,1,5
65,2,0,0,4,9,4,4,1,0,5
15,0,0,0,0,6,4,4,0,0,0
39,44,0,60,4,4,2,4,1,1,7
27,8,0,0,4,8,4,4,1,0,3
95,14,0,0,4,14,4,4,0,0,10
39,8,0,0,0,12,2,4,1,0,0
95,11,0,0,4,14,2,1,1,1,10
44,21,0,0,4,12,2,4,1,1,13
24,20,0,0,2,8,2,4,0,1,8
19,0,0,0,4,7,4,4,0,0,12
49,15,0,0,6,8,2,4,1,1,3
29,37,0,0,6,8,2,4,0,1,12
39,18,0,0,2,12,2,4,1,2,10
11,56,0,0,4,8,6,4,0,0,8
44,21,0,0,4,12,4,4,0,1,12
44,22,0,0,7,12,4,4,1,1,10
9,29,0,0,4,9,2,4,1,0,10
55,30,0,0,4,8,2,4,1,2,3
9,2,0,0,4,6,4,4,1,0,7
39,22,0,0,4,9,2,4,1,2,12
29,17,0,0,0,12,2,4,1,1,0
39,15,0,0,4,12,2,4,0,2,3
39,15,0,0,4,12,4,4,1,1,1
49,14,0,0,2,12,4,4,0,0,10
39,26,0,0,4,9,5,4,0,1,10
11,3,0,0,4,9,4,4,0,0,1
19,0,0,0,4,5,4,4,1,0,5
34,15,0,0,6,12,4,4,0,0,3
39,20,0,0,4,12,4,4,0,1,13
41,26,0,0,4,6,4,4,1,1,14
24,6,0,0,4,9,4,4,0,0,8
39,27,0,0,4,8,2,4,1,1,3
19,2,0,0,4,9,4,4,0,0,1
13,13,0,0,4,8,5,4,0,0,5
39,37,0,0,7,8,6,4,0,1,4
39,29,52,0,1,12,2,4,1,2,13
39,6,0,0,4,8,2,4,1,1,12
39,18,0,0,4,11,2,4,1,1,3
37,23,0,0,7,14,2,4,1,2,10
49,19,0,0,4,9,2,4,1,2,4
39,44,0,0,4,8,6,4,0,0,1
39,21,0,0,4,8,2,4,1,2,4
44,33,0,0,4,12,2,4,1,2,12
39,6,0,0,4,12,4,4,1,0,8
39,9,0,0,4,8,4,4,1,0,5
9,47,0,0,2,3,2,4,1,0,11
39,28,0,0,7,12,5,4,0,0,10
39,12,0,0,4,8,4,4,1,1,4
39,29,0,0,4,6,2,4,0,1,8
24,3,0,0,4,6,4,4,1,0,8
59,25,0,0,4,8,2,4,1,2,12
24,2,0,0,4,8,4,4,1,0,8
19,19,0,0,4,12,2,4,0,1,7
39,37,42,0,0,8,2,4,1,0,0
39,39,0,0,4,8,2,4,1,1,7
21,5,0,0,0,8,2,4,0,0,0
39,26,0,0,2,13,2,4,0,2,10
49,22,0,0,5,8,2,4,1,1,3
39,17,0,0,4,12,2,4,1,1,12
39,17,0,0,4,10,2,4,1,1,13
39,42,0,0,4,8,6,4,0,1,7
44,18,0,0,4,13,4,4,1,2,10
51,36,0,0,4,12,2,4,1,2,10
39,5,0,0,4,8,4,4,1,0,8
44,23,0,0,4,12,4,4,0,1,12
39,22,0,0,4,8,2,4,1,1,3
39,11,0,0,4,13,2,4,1,2,10
44,24,0,0,4,12,2,4,1,2,10
39,26,0,0,4,15,3,4,0,1,10
44,27,0,0,2,12,0,4,1,1,10
19,51,86,0,4,13,4,4,0,1,1
39,24,0,0,4,8,2,4,1,1,8
59,5,0,0,4,8,2,4,1,1,14
41,19,52,0,4,12,2,4,1,2,13
44,25,0,0,4,8,0,4,0,0,10
39,15,0,0,4,8,4,4,1,0,7
14,38,0,0,4,12,2,4,1,2,12
69,41,0,0,0,12,2,4,1,1,0
39,22,0,0,4,9,2,4,1,2,7
41,28,0,0,2,13,0,4,0,1,10
49,42,0,0,4,9,2,4,1,1,12
44,7,0,0,4,8,2,4,1,1,14
39,26,0,0,4,8,2,4,0,1,1
39,5,0,0,4,8,4,4,1,0,8
39,39,0,0,4,8,2,4,1,1,7
24,14,0,0,4,8,0,4,0,0,1
34,41,0,0,2,13,4,4,1,0,10
37,40,0,0,4,4,2,4,0,1,8
19,28,0,51,4,9,2,4,0,2,1
37,27,0,0,4,9,2,4,0,1,1
29,8,0,0,4,9,4,4,0,0,1
39,43,0,0,4,3,0,4,0,0,8
39,17,0,0,4,8,4,4,1,0,7
39,6,0,0,1,12,4,4,1,0,10
11,6,0,28,4,12,4,4,1,0,12
39,36,0,0,4,8,2,4,1,1,3
